filename,text
NL-HaNA_1.04.02_8284_0083.xml,"73.
Van Palembang den 27:' maij 1751.
VE: Hoog Ed„e groot agtb: met
Een deel gefingeerde en versierde
klagten tekomen vermoeijelijken,
En Eerstelijk dat den Eerst
onder get:e soo onagtsaam zoude zijn
geweest van aen den koning telaten
zeggen, dat de pangerangs sComp: logie
wilde verwoesten, 't geene alsoo min
geschiet is als het ontbieden van
sComp: onderhorige die in de songij
ouwer agter de logie wonen, maar
wel is 't waar dat den eerst
onderget: in den Jaare 1749. op de
gerughten /soo als doenmaals bij
missive van den 27:' 7ber: aen VE:
hoog Edelhed:s eerbiedig is verthoont
dat den sulthan van mening was
de logie te overrompelen, sig bedeckte
„lijk en voor een korten tijd in
staet van tegenweer heeft gesteld,
om
0"
NL-HaNA_1.04.02_8284_0084.xml,"Van Palembang den 27:' maij 1781.
om door Een onverandwoordelijke
nalatigheijd het getal der droevige
Exempelen niet te vermeerderen. —.
ten anderen dat de kruijsers
Eenige van 's Conings onderdanen ge„
spolieert en ter dood gebragt soude
hebben, sonder dat deselve iets soude
hebben misdreeven, is Contrarie en
ten overvloeden aengethoont bij letteren
van den 13:' Jann: A:o pass:o waar aan
wij ons op 't nedrigst gedragen—
wijders dat den koning geen
Corl veel min 1520. – picols
peper meerder gelevert heeft
als per sComp:s bodems is afgegaan
zal VE: hoog Ed: groot agtb: mid„
„dag klar komen te blijken bij
dit nevens leggende rapport der
gecommitteerdens, die de peper quitan„
tien en die der tollen tegen het
geladene"
NL-HaNA_1.04.02_8284_0085.xml,"Van Palembang den 27:' maij 1751.
geladene in descheepen harten„
„lust en de lijdzaemheijt nauw„
keurig hebben geconfronteert.
En belangende het afzen„
den van twee Chialoupen door
den eerst onderget: buijten weten
van den Coning en sonder de
visitatie van den sabandhaar
te willen gedagen, is bij de onder„
„getekendens ten eenemaal onbe„
kent, ten zij zijn hoogheijt hier
mede te kennen wilde geven
seker vaartuijg dat door den eerst
onderget=en in den Jaare 1749 met
Eenig sappanhout siams na malac„
ca is gesonden 't geene aldaar voor
d EComp: is ingekogt en na sorat„
ten vervoert, voor welkers gepro„
flueerde penningen op siaec of tegen
over malacca een quantiteijt gattegamber
is
75."
NL-HaNA_1.04.02_8284_0086.xml,"Van Palembang den 27„' maij 1751.
is ingekogt, die den Eerst ondergetz:
vervolgens in a:o passato van hier
/:als Jnvendibel zijnde/ na Sama„
„rang is gezonden, sonder dat ooijt den
koning of sabandhaar of eenig ander
hoff bediende sig daar mede gemoeijt
of deminste mentie gemaakt heeft
om gem: kieltje te willen visi„
teeren 't welk ook voor iets
nieuws zoude zijn aengemerckt
vermits het hier ter plaetse nog
nooijt practicabel is geweest, dat
vaertuijgen van de geringste Comp:s
onderhorige door den sobandhaar
of eenige andere onderdanen van
desen koning soude werden gevisi
traat en sulx eenelijk het werk is
van de gecommitteerdens deser
&
logie, sComp: brandwagten en kruij„
sers en
Eijndelijk"
NL-HaNA_1.04.02_8284_0087.xml,"77.
Van Palembang den 27:' maij 1751.
Eijndelijk dat 'er omtrent het
ontfangen der peper in dese pak„
huijsen niet anders is of werd ge„
„handelt als na ouwd gebruijk sal
VE: hoog Ed: groot agtb: ten vol„
hem komen te Consteeren bij dese
nevens gevoegde verklaring onder
presentatie van Eeden gepasseert
door de boekhouders pieter
Cherijn en Willem Welbom
die gedurende onse aenwesen al
hier en bereets veele Jaren be„
vorens als gecommitteerdens
deselve hebben ontfangen welk
Een en ander wij verhoope en
demoediglijk bidden dat bij VE:
hoog Ed: groot agtb: satie fac
„toir mag werden bevonden
En belangende het buskruijt
't geene de ondergetek:d bij manquement
van"
NL-HaNA_1.04.02_8284_0088.xml,"Van Palembang den 27„' maij 1751.
van dien (vermits het strict verbod
van sulx uijt sComp:s schepen niet
te mogen ligten / in hoope van wel„
duijding genootsaakt sijn geweest in
tekopen, en bij den jnlander al„
hier /:dog voor een hooge prijs:/
genoeg te becomen is, de leveren„
„ciers daar van sijn geweest
ontonco, quee locq en fakiera
bij onse Jongste onderdanige
letteren die dese in Copia versellen/
Consteert, dat op ult:o der J:o gepas„
seerd maant wederom 10. peper
vaartuijgen van hier na Costij zijn
vertrocken, van dewelke op den 10:'
deser sig nog eenige binnen dese
revier hebben bevonden, waar
door men met reden bedught is dat
sommige van dien soo min dereijs
zullen krijgen, als's Conings afgezanten
die"
NL-HaNA_1.04.02_8284_0089.xml,"79.
Van Palembang den 27:' maij 1751.
die ter overbrenging van sijn hoogheijds
missive en geschenk nevens
onse geleij brieff / bij dese in
Copia annex :/ eerst op den 24. ' deser
van hier nabeneden zijn ver„
trocken hebben dierhalven 't
best geoordeelt om s Comp:s kruijs pant„
„hialling de nephtennis Expres
ter bestelling deses met alle mage„
„lijke spoed Costij waards afte zenden
bij welke occagie ook gevonden
is, om in voldoening onser resolu„
„tie van den 17:' feb: I:o leden / en
op desselfs gedaan versoek /met
afgesz: gagie van hier Costijwaards
te late vertrecken den stuurmen
abraham meershoek met en
beneffens zijne verandwoording bidde
ootmoedig dat desselfs persoon en
begane misslag bij VE: hoog Ed=le
groot"
NL-HaNA_1.04.02_8284_0090.xml,"Van Palembang den 27:' meij 1751.
Groot agtb: met goedertierentheijt
mag werden beoogt, vermits het dog
gebleeken is dat radja alang door
het najagen geheel banca en dese
Contreien doenmaals ten eenemaal
verlaten heeft en ons dienvolgens thans
van dat schadelijk besoek vinden
ontheft. —.
de ondergeteekendens hebben in
„gevolge de seer gerespecteerde bevee„
„lens van VE: hoog Ed:s groot agtb:
den koning /:onder het discoure„
„ren over diverse zaken en dat sijn
hoogheijt selfs gevallig over lampong
toelang-bauwang begom te spreeken/
naukeurig dog Egter sodanig dat den
selven niets daar uijt heeft kunnen
bemerken gesondeert en bevonden dat
zijn hoogheijt tot even gem: land
streek ongemeen en ten uijtersten
genegen"
NL-HaNA_1.04.02_8284_0091.xml,"81.
Van Palembang den 27:' maij 1751.
genegen is want gaf met veel drift
zijne vierige begeerte dientwegen te
kennen, dog betuijgden teffens
vermits hem en de zijne in vroeger
dagen den toegang tot dat gewest
verboden was VE: hoog Ed: groot
agtb: nopens dien niet verder te
durven vermoeijelijken, te meer
dewijl sonder VE: hoog Edelhed:s
hulpe het bemagtigen van dien hem
dog onmogelijk zoude zijn, door de
groote menigte bantammers dien
sig volgens sijn hoogheijts voor„
„geven aldaar bevonden in ver„
„gelijking van zijn kleijn getal
onderdanen daar omstreeks, en
boven dien dat die van bantam
veel rivieren tot hunne voordeel
hadden om al het gevaar 'tgeene
haar van dese kant mogte toe
komen"
NL-HaNA_1.04.02_8284_0092.xml,"Van Palembang den 27:' maij 1751.
komen telkens met gemak te kunnen
ontwijken ethoonende zijn hoog„
heijt sig wijders onder het reden
„ceren telkens seer verbittert
tegen die van bantam, nademaal
dies gewesene vorst in den Iaere
1749. tot batavia aen dese zijn
hoogheijts afgezant den tommongom
Loera mengala had te kenne gegeven
dat den palembongsen koning en
alle zijne onderdanen niet anders
aen te merken waeren, als slaven
van het bontamse rijk zijnde
sulx al het geene men thans no„
„pens desen VE: hoog Edele groot
agtb: in alle Eerbied kan bedeelen
vinden ons voor het overige
thans ten Eenemael ontbloot van
Contanten en dienvolgens seer be„
dught, dat sonder dien de lading
voor"
NL-HaNA_1.04.02_8284_0093.xml,"83
Van Palembang den 27:' maij 1751.
voor het verwagt werdende schip niet
na behooren zal kunnen werden ingesa„
meld vermits den zulthan niet genegen
schijnt deselve op Credit tedoen leveren
waarom op 't nedrigst versoeken met dies
benodigde penningen per naasten te
mogen werden gerieft
wijders is onse ootmoedige bede dat
brenger deses sComp:s kruijspontchialling
voorm: ten alderspoedigsten wederom
Eerw: mag werden gesonden, alsoo men bij
sonder in deese dagen denselve hier ter plaatse
ten uijttersten benodigt heeft. —.
Jn welke hoope dese besluijte en
met die peschuldige onderdanigheijd verblijven
/:onderstond:/ hoog Edele Gestr: groot agtb:
Erntfeste, manhafte wel wijse voorsienige
en seer genereuse heere en heeren /lager:/ uE
hoog Edele groot agtb: gansch gehoorsame en onder„
danige dienaaren /geteekend:/ G: Pam, A: A: v: laar
/in margine:/ palembang in't nederlands Comp=:s den 27:' maij
A:o 1751. —.
Translaat"
NL-HaNA_1.04.02_8284_0094.xml,"Van Palembang onder dato 27: maij 1751.
Translaat malaijse
brieff Geschreven door
den Coning van palem„
„bang, aan haar hoog
Edelheedens de hoge
Jndiase regeering ont„
fangen
batavia den 29. ' Iulij
Ao. 1751.
dese brieff welke spruijtende is uijt
Een suijver hert, werd met ver„
schuldige hoog agting gezonden door
den padoeka siri zulthaan ratoe
machmoed badaroedien geseten op
den Coninglijken troon in't gezegen„
„de lands douw tot palembang, op ge„
„dragen aan desselfs getrouwe broeder
„lijke en zeer genegene vrienden den
te
heers"
NL-HaNA_1.04.02_8284_0095.xml,"85.
Van Palembang onder dato 27:' maij 1751.
heere gouverneur generaal Jacob mossel
Ende gesamentlijke raden van Jndia
dewelke in zeer groot vermogen, en
heerlijkheijdt gezeten zijn in't Cas„
teel batavia deselve werden toe
„
gewenst gezondheijt en lang leeven
in dese wereld amen.
wijders Communiceerd den
padoeka siri zulthaan ratoe dat
thans bij dezen sijn ambassadeurs
in namen kimaas ranga karta
diwangsen en kijngabeheij Loua
zoedan komt afte zenden ten eijn„
„de voor zijne broederlijke vriemden
den heer gouverneur generaal en de
raden van Jndia te verschijnen, en
bekent temaken dat haar hoog
Edelhedens missive door de gerever„
teerde gezonten den padoeka siri
zulth aan ratoe- behouden ter handen
is"
NL-HaNA_1.04.02_8284_0096.xml,"Van Palembang onder dato 27: maij 1751.
Translaat malaijse
brieff Geschreven door
den Coning van palem
„bang, aan haar hoog
Edelheedens de hoge
Jndiase regeering ont
fangen
batavia den 29. ' Julij
Ao. 1751.
dese brieff welke spruijten de is uijt
Een suijver hert, werd met ver„
schuldige hoog agting gezonden doo
den padoeka siri zulthaan ratoe
machmoed badaroe dien geseten op
den Coninglijken kroon in't gezegen
„de lands douw tot palembang, op ge„
op
„dragen aan desselfs getrouwe broeder
„
„lijke en zeer genegene vrienden den
te
heers
G
-"
NL-HaNA_1.04.02_8284_0097.xml,"85.
Van Palembang onder dato 27:' maij 1751:
heere gouverneur generaal Jacob mossel
Ende gesamentlijke raden van Jndia
dewelke in zeer groot vermogen, en
heerlijkheijdt gezeten zijn in't Cas„
teel batavia deselve werden toe
gewenst gezondheijt en lang leeven
in dese wereld amene.
wijders Communiceerd den
padoeka siri zulthaan ratoe dat
thans bij dezen sijn ambassadeurs
in namen kimaas ranga karta
diwangsen en kijngabeheij Loda
zoeda komt afte zenden ten eijn„
de voor zijne broederlijke vriemden
den heer gouverneur generaal en de
raden van Jndia te verschijnen, en
bekent temaken dat haar hoog
Edelhedens missive door de gerever„
teerde gezonten den padoeka siri
zulth aan ratoe-behouden terhanden
is
P."
NL-HaNA_1.04.02_8284_0098.xml,"Van Palembang onder dato 27:' maij 1751.
is gebragt, waar bij den heere gouver„
neur generaal aan den p: S: Z:n
adverteerd dat den zelven tot de
hoogwigtige en zeer aanzienlijk
Chargie in't Casteel batavia was op
„getreden als regeerder van gants
oost jndia inplaats van wijlen
den gouverneur generaal Willem
baron van Imhoff die na sijn ge„
srlaagte weder gekeert is, uijt dien„
hoofde heeft den padoeca siri sulthaan
ratoe niet ingeen gebreeke kunnen
sijn, uijt waare affectie de boven
genoemde afgesanten te depecheeren
om na gedaane menigvuldige groete
„nisse mijne broederlijke vrienden
den gouverneur generaal en de raden
van Jndia eerbiediglijk met die hooge
En zeer aanzienelijke Caracters
te feliciteeren. —
hebbende"
NL-HaNA_1.04.02_8284_0099.xml,"87.
Van Palembang onder dato 27:' maij 1751.
hebbende ook uijt boven gemel„
de missive met groot Contentement
den inhoud wel verstaan, nament„
lijk dat mijne broederlijke vrien„
„den den heer gouverneur generaal
En de gezamentlijke raden van
jndia van gantscher herten zeer
genegen waren en versekering qua
„
„men te doen van haare op regte
genegentheijd tot onderhouding van
d'onderlinge vriend en getrouwe
bond genootschap tot welstand
En voorspoed mitsg:s geruststelling
der onderdanen in't Coningrijk
palembang, waar over den pa„
doeka siri zulthan ratoe van
geheelen herte haar hoog Edelheed:s
meenigvuldige komen te bedanken
met beede aan haar hoog Edel„
heedens Eenelijk dat alle d'
onderdaanen"
NL-HaNA_1.04.02_8284_0100.xml,"Van Palembang onder dato 27:' maij 1751.
onderdoonen in Een vreedsamen
toestand onder deregeering van den
padoeca siri zulth aan ratoe mogen
Continueeren —.
verders versoekt den padoeka siri
sulthaan ratoe, dat haar hoog Edel„
„hedens niet qualijk gelieven te duijden
nopens deschaarsheijt van peper in
dit jaar na rate van 't Jaar bevorens
also de peper boomen zeer onvrugt
„baar en alle meeste onvel wassen
zijn afgevellen, daar benevens zijn
alle devolkeren bovenwaarts de
revier palembang met een ongelucki„
„gen ziekte beladen, welke plagen
zodanig voortgang genomen hebben
dat de volkeren op de negorij ven
palembang daar mede selfs besmet
sijn, waar door de peper Looschaars
is geworden, al't welke den padoeka
siri"
NL-HaNA_1.04.02_8284_0101.xml,"89.
Van Palembang onder dato 27:' maij 1751.
siri zulthaan ratoe groote vroefheijd
verwekt om dat hij somtijds voor
suspect zal gehouden worden,
als off ongenegen was om de zaake„
„lijkheeden tehandhovenen wegens
de peper boomen van dE: Comp„e
tot palembang, niet Jegenstaande
En boven derevier palembang Ex„
ka ordinair veel peper boomen zijn
buijten en behalven die bereets in
groote quantiteijt sijn aangeplant,
het gunt voorsz: den gouverneur
generaal ende raden van Jndia best
sullen weten, en daar over haare
gedagten gelieven telaten, gaan
dewijl den padoeca siri sulthaan
bij dezen, aan haar hoog Edel„
hedens komen te offereerende
volgende goederen teweeten.
150. pic:s swarte peper.
20. pic:s"
NL-HaNA_1.04.02_8284_0102.xml,"Van Palembang onder dato 27:' maij 1751.
20. picols witte peper
thin
-
40.
„
wax
2000. p:s gutte gamber
4. „ Eliphants Landen
4. „ ombalae houteplancken
1. p:r rotting matten en
2. p:s handrottings met goude knoppen
Aan den wel Edelen heer direc„
„teur generaal
25: pic:s swaarte peper
10. „ witte
10. „ thin
1. p:r Eliphants tanden
1000. p:s gutte gember
1. pic:s wax
1. p=n rotting matten
2. p:s ombaloe houte planken mitsgad:s
1. „ hand rotting met een goude knop
onder hoope en verkouwen dat alle
2. „
deselve
„"
NL-HaNA_1.04.02_8284_0103.xml,"91.
Van Palembang onder dato 27:' meij 1751.
deselve aangenaamlijk mogen
worden g'accepteerd.—.
Gesz: in't Coningrijk palembang
op woensdag den 16:' van de maand
djoemadilachier 1164. /:onder„
stond:/ voor d' oversetting / was
geteekend:/ E: W: Gordon. —.
Translaat maleijds
versoek schrift door de
Ambassadeurs vanden
Coning tot Palembang
met naamen kimas
ranga, karta diwang
d„
sa en ki jngaberhij
tana Joeda bij haar
aan wesen alhier op
gedragen aan zijn
hoog Edelheijd den
wel Edele Groot agtb:
heere Jacob mossel
Gouverneur"
NL-HaNA_1.04.02_8284_0104.xml,"Van Palembang onder dato 27:' maij 1751.
Gouverneur Generaal
benevens
De Wel Edele heeren
raden van nederlands
Jndia tot batavia
den 28:' aug:s 1751.
uw hoog Edelheedens onderdanige
dienaar en kimaas rangga karta
diwangsa en ki jngar behij tana Joeda
ambassadeurs van den padoeca
siri zulthan rathae machanoed
badda roedien wettige eijgenaar
van den koninglijken throon in't
gezegende lands douw tot palem„
bang, verthoonen met diep schuldi„
„ge respect en in alle onderdanig„
8. „
„heijt, aan haar hoog Edelheedens
de ordre en feveelen van den padoeca
siri zulthan ten eijnde om den heere
gouverneur generaal ende gesamentlijke
raaden."
NL-HaNA_1.04.02_8284_0105.xml,"93.
Van Palembang onder dato 27:' meij 1751.
raaden van Jndia op 't allen ootmoe„
„digste te versoeken om twintig p:r ijsere
stukjes Canon ter lengte van een
faam en eenspan, alsoo den zul„
thaan drie en twintig van dierge„
„lijke stukjes dewelken den sulthann
van de E: Comp:e heeft g'obtineert
ten lijden van de gouverneur Gene„
raal m:r dirk van Cloon, en
Abraham patras, en door de
djohoreese zee rovers met geweld
zijn afgenomen omtrent de negorijen
koebak masok marawang mitsg„s
tandjong touwing nevens het thin„
dat de palembangse volkeeren
in haare vaartuijgen van boven ge„
„melte negorijen hadden afgehaalt
welke verfoeijelijke behandelingen
soo in't gaan als ook in de terug rheijse
na palembang op die hoogtens, voorsz:
nog dagelijks werd geperpetreert uijt
dien"
NL-HaNA_1.04.02_8284_0106.xml,"dien hoofde heeft den padoeka siri„
zultaan uw hoog Edelheedens onder„
„danige dienaaren g'ordonneert, om haar
hoog Edelheedens aftesmeeken. /:'t
welk geschiet onder toewensing van
gesondheijt:/ dat dog niet boven genoem„
de Canon mag worden gerieft, de reeden
waerom den padoeka siri zulth van
de vrijheijt aanmaatigd dit versoek le„
„doen is om dat den selve versekert
E
is van d' opregte geneegentheijt en wel
L
meekentheijt die de E: Comp:e den
padoeka siri zulthaan is toedragen„
„de weshalven hoope en vertrouwen
dat zijn versoek sal mogen werden
g' Condescendeert Eijnde /:onder„
stond:/ batavia den 14:' van de maand
roemalaan in't Jaar 1164: / lager:/
voord oversetting /was geteekend:/ E: W:
Gordon. —.
Batavia
Van Palembang onder dato 27:' meij 1751."
NL-HaNA_1.04.02_8284_0107.xml,"95.
Den 26 october 1751.
Van Palembang
Batavia
Aan zijn Edelheijden hoogEdelen Get: Grotagtcheere
Jacob Mossel
Gouverneur Generaal benevens de verdere Edele
agtb: Heeren Raden van Nederlands Jndia
Hoog Edele Gest: Groot
agtb: Entfeste manhafte
wel wijse voorsienige en
seer Genereuse Heere
en Heeren
Hebbe ons bij de aan comst van de Pantchialling D' Nephtu„
nus, s Comp„s bodem, s Heeren arends kerkel, en s Conings
asgesangen vereert gevonden met UE„ hoog Edele Groot
agtb: seer gevenereerde missiver van den 18 Junij baugl: en
2 7ber J=o lieden welkers inhoud met verschuldigde eerbied
naukeurig zal werden geobserveert.
Dog zijn ten uijtersten beducht dat de terug sending
van gem: bodem niet spoedig en na genoegen van UE hoog
Edelhedens zal Cunnen geschieden, nademaal men Caange
sien alle aangewrende devoir en d' overvloed, van het nodige in
s Comp„s pakhuijsen:) tot heden toe niet meer dan eenelijk
ruijm"
NL-HaNA_1.04.02_8284_0108.xml,"Van Palembang onder dato 27:' meij 1751.
dien hoofde heeft den padoeka siri„
zulkaan uw hoog Edelheedens onder„
„danige dienaaren g'ordonneert, om haar
hoog Edelheedens aftesmeeken (:'t
welk geschiet onder toewensing van
gesondheijt:/ dat dog niet boven genoem„
de Canon mag worden gerieft, de reeden
waerom den padoeka siri zulth van
de vrijheijt aanmaatigd dit versoek le„
„doen is om dat den selve versekert
is van d' opregte geneegentheijt en wel
meekertheijt die de E: Comp:e den
padoeka siri zulthaan is toedragen„
„de weshalven hoope en vertouwen
dat zijn versoek sal mogen werden
g' Condescendeert Eijnde /:onder„
stond:/ batavia den 14:' van de maand
roemelaar in't Jaar 1164: / lager:/
voord oversetting /was geteekend:/ E: W:
Gordon. —.
Batavia"
NL-HaNA_1.04.02_8284_0109.xml,"95.
Van Palembang
Den 26 october 1751.
Batavia
Aan zijn Edelheijde hoog Edelen Gest Grootatheere
Jacob Mossel
Gouverneur Generaal benevens de verdere Edele
agtb: Heeren Raden van Nederlands Jndia
Hoog Edele Gest: Groot
agtb: Entfeste manhafte
wel wijse voorsienige en
seer Genereuse Heere
en Heeren
Hebbe ons bij de aancomst van de Pantchialling D' nephtu„
nus, s Comp„s bodem, s' Heeren arends kerkel, en 's Conings
asgesangen vereert gevonden met UE„ hoog Edele Groot
agtb: seer gevenereerde missiver van den 18 Junij baugl: en
2 7ber J=o lieden welkers inhoud met verschuldigde eerbied
naukeurig zal werden geobserveert.
Dog zijn ten uijtersten beducht dat de terugsending
van gem: bodem niet spoedig en na genoegen van UE hoog
Edelhedens zal Cunnen geschieden, nademaal men Caange
sien alle aangewrende devoir en d' overvloed, van het nodige in
s Comp„s pakhuijsen:) tot heden toe niet meer dan eenelijk
ruijm
_
9"
NL-HaNA_1.04.02_8284_0110.xml,"Van Palembang den 26 9bera„j 1757
ruijm 1000 picols thin heb Cannen magtig worden, t welk
ten meerendele werd veroorsaakt, door het afsterven van
een Jonge prins, bij den Coning Grotelijk bemind, bij
welkers graff den voorst sig bereets 2½ maand heeft opgehou„
den sonder in al die tuschen tijd een voet van daar te wijken
of zijn Dalm te te hebben willen aansehouwen Cunnende
voor als nog door geen middelen werden bewogen om die
droevige plaats te verlate, 't geene ons thans seer verleegen
maakt door dien zijn hoogheijd sig aldaar met geen zaken
schijnt te willen bemoeijen
Dog bij gelegentheijd dat den eerst ondergetek: op den
18 deser UE=e hoog Edelhedens brieff aan den voret ging over„
zandigen, soo gaff den selven na dies lecture sijn grote begeer„
te tot lampong Toelong bauwa wederom in deser voegen
te kennen dat hij aldien D' E: Comps gem: Landstreek hem
wilde toevoegen hij als dan op stands de selve met geweld
wilde gaan inneemen, betuijgende wijders bij retaur van
dese presentie Comp:s Bodems UE hoog Edele groot agtb:
dien aangaande op het kragtigst te sullen versoeken
teffens begerende dat den eerst ondergetekende zulx
van zijn entvoegen meede zoude doen, 'Twelk d' Eere
hebbe UE hoog Edele groot agtb: bij desen schuldpligtig
te bedeelen
mitsgaders dat in de maand augh J=o leeden den
Engelsman William Dogan met zijn Bregatijn
door gebrek van water en provisie voor dese Revier is
Verschenen"
NL-HaNA_1.04.02_8284_0111.xml,"97.
Van Palembang den 26 9ber A„o 177
verscheenen die na sig van het nodige versien en een Chialoup
hier ter plaatse ingecogt te hebben vervolgens met den
selven ingeselschap van sijn voorsz: kieltie op den 26.
dier maand van hier na Malacca is gestevent, Clandes„
tin met zig voerende drie matrosen van dit Comptoir
die hem Dogan op sijn instantige bede en teffens om
daar door acht te kunnen geven op desselfs bedrijff
door den eerst onderget: waren toegevoegt, ten eijnde gem:
Chialoup tot aan de mond desen Revier te helpen af„
=brengen 't welk anders wegens de droogtens voor hem
P:D
Dogan niet weldoenelijk was, Bidde dierhalven
UE=e hoogh Ed:le groot agtb=s de moediglijk dit goed vertrou„
„ren van den eerst ondergetk: omtrent dien bedrieger
groot gunstig ten goeden te willen duijden en teffens
versekert te willen zijn dat nooijt na desen eenige
hulpe van die natuur aan dese ontdankbare en bedriegelijke
natie meer zal werden bewesen.
En nademaal thans alle de hier bescheijd en zijnde
kruijs vaartuijgen van alle nodige Equipagie ten meeren„
deele ontblood en daar door genoegsaam als buijten
staad zijn het vaarwater na behoren te Cunnen bekruijsen
soo Bidde ootmoedig met dese en alle verdere noodwendig
hedens (bij onse J=o afgesondene Eijsch vermelt goediglyk
te mogen werden gerieft
waar mede de Eere hebben met Diepschuldig respect
te terblijven /:onderstond:/ hoog Edele gest: Groot
agtb:"
NL-HaNA_1.04.02_8284_0112.xml,"Van Palembang den 26 erb„ 17
Pert schip
agtb: Entfeste Manhafte wel wijse voorsienige en seer
Genereuse Heere en Heeren uw hoog Edele Groot agtb:
gansch gehoorsame en Diepschuldige Dienaren /:was getekent/
G=t Pan, A„ A„ van Laar /:in margine:/ Palembang
in 'T ned„e Compt: Den 26 october Anno 1751—
Batavia
Aan zijn Edelheijd, den hoog Edelen Gest: Groot agtb: heere
Jacob Mossel
Gouverneur Generaal, Benevens de verdere Edele
Agtb: heeren Raden van Nerderlands
Jndia
Hoog Edele Gestrenge.
Groot agtb: Erntfeste wil
Manhafte, wel wijse voor„
sienige en seer Genereuse
Heere, en Heeren
Na dat dat de voorledene maand per den malax
vrijburger Hendrick Meijer onse Nadrige Lette
S: Heeren arendskerken
=ren"
NL-HaNA_1.04.02_8284_0113.xml,"99
Van Palembang den 30 9bera„j 1751
Letteren tot UE=e hoog Edele groot agtb: waren afgegaan
so is op den 15 deser T: schip Westhoven alhier versche„
„nen en hebbe nevens dien ons vereerd gevonden met UE=
Hoog Edele Groot Agtb: hoog geagte missive van den
21„e J=o Leden bij de welke de ondergetekend„s onder alle
zijn gelast om opsigt van dien desen Bodem weederom
Costij waards te zenden, welk hoog g'eerde bevel (in hope
van een goedertierne Jnschikking) soo momentlijk niet
e
ter uijtvoer heeft heeft Cunne werden gebragt, want
zijnde evengem: bodem (door dien desselfs tuijg doenmaals
gerepareert wierd en alle de watervaten als na gewoonte
om om uijt te versen aan handlagen) geheel heddeloos en
buijten staad om opstonds te Cunne vertrecken ten andre
zoude denselve soo dra alles in gevreetzijd was gebragt niet
meer dan 2 mijlen of tot aan sComp:s droogte hebbe Cun„
nen vorderen alwaar vervolgens het hoge water zoude
hebben moeten afwagten en vermits selfs geen lading
schip een der droogtens deser revier anders dan met
hoog thij can passeeren bovendien wasser doenmaals
nog niet meer dan eenelijk 1000 Picols Thin in gem: bodem
ingescheept met welke Lading denselven in dit buiji„
gen weer volgens betuijging van dies gesaghebber geen
genoegsaam zeijl zoude hebbe kunne voeren, en vermits
men alle oogenblikken peper en thin te gemoed zag,
soo heeft men (in hopen van grootgunstige welduijding
best"
NL-HaNA_1.04.02_8284_0114.xml,"Van Palembang den 30 9ber 17
best geoordeelt desen bodem tot heden (als zijnde het laaste
dood thij hier voor de Logie in stede van voor's Conings droogte
te laten verblijven, dewijl deselve dog even vroeg in zee
Conde zijn en hier Jntuschen van een beter Lading Conde
werden voorsien soo als den selven dan ook thans onder Godes
Zegen van hier vertrekt met een quantiteijt van
4820:— Picols Thin
832:— _„o Peper en
800: — Bossen Jambijse bindrottings 't geene
men den anderen volgens nevensleggende Factura en
Cognossement Comt te rendeeren een Zomma
e
van
ƒ 254747. 3 —
d
wat moeijtens de onderget„t wederom hebben ge„
had om dese lading dus verre magtig te worden, sulx is
&
met geen Penne te beschrijven sijnde geen Leverantie
ƒ
gedaan sonder alvorens om deselve diverse Maalen soodanig
gesmeekt en gebeden te hebben als of voende Peper en thin
voor d' E Comp om niet begeerden, 't geene ons doet ducten
dat de lading voor 't schip Westhoven almede soo spoedig
en ten genoegen van UE hoog Edele groot agtb: niet sal
Cunnen werden ingesamelt, alhoewel den Coning belooft
heeft nopens dien niets te sulle versuijmen en meer peper
dan thin voor dien bodem te zullen doen Leveren 't geene on„
aangesien alle onse minsame bede omtrent desen bodem
niet heeft mogen geschieden, hademaal dat Graan
volgens"
NL-HaNA_1.04.02_8284_0115.xml,"101
Van Palembang den 30: 9ber A„o 1757. —
Volgens zijn hoogheijts voorgeven) door het Lage water
uijt de boven landen nog niet heeft Cunnen werden afge„
voert schooner Egter (hoe slegt het gewas van de peper
dit Jaar ook mag zijn) wel ruijm soo veel van dien Corl
in s Conings pakhuijsen gevonden werd als tot de lading
van desen bodem benodigt zoude zijn geweest
Op den 17 deser is van Costij alhier aangebragt een
brieff van UE hoog Edele groot agtb: aan den resident van
9
Jambij gecarteert die vervolgens drie dagen na dato per
een Jnlands vaartuijg derwaarts is afgevaardigt en
vonden ons wijders op den 22=e daar aan wederomvereerd
met een nadere missive van UE hoog Ed„e groot agtb:
gedateerd 5 9ber: 1751. , tot welkers verdere schuldplig„
tige beandwoording dit volgende eerbiediglijk ter neder
stellen, zijnde eerstelijk onse ootmoedige bede dat het
versuijm omtrend de 572. goenij sacken goediglijk mag wer„
den gepasseert, voor welkers bedragen thans alhier het Comp„
toir Generaal is gedebiteerd ter somma van ƒ 664:1: 8.
soo als deselve bevorens van Batavia dit Comptoir sijn
aanrekent, weshalven demoediglijk versoeke dat de on„
dergetekendens daar van ontheft en den Capt=n Luijtenand
Ruts voor deselve belast mag werden
Belangende het voorgevallene op de pantchial„
ling de nephtunis voor de negorij Tanjong delar, soo dient
in alle onderdanigh=t dat den gesagvoerder van voorm: kieltie
Doenmaals"
